CustomerID,Recency,Frequency,Monetary,Tenure,R,F,M,T,RFM_Segment,RFM_Score,RFM_Level,Cluster
12754.0,236,65,2949.12,309,1,3,4,3,1343,11,Loyal,Cluster 2
12755.0,250,6,2203.2,366,1,1,4,4,1144,10,Loyal,Cluster 1
12756.0,87,4,112.07999999999998,87,2,1,1,1,2111,5,Needs Attention,Cluster 3
12757.0,16,377,4227.7,211,4,4,4,2,4442,14,Can't Loose Them,Cluster 0
12758.0,117,97,2791.59,277,2,3,4,3,2343,12,Champions,Cluster 2
12759.0,52,95,1531.44,276,2,3,3,3,2333,11,Loyal,Cluster 2
12762.0,8,69,1898.52,25,4,3,4,1,4341,12,Champions,Cluster 0
12763.0,138,18,494.08,369,2,2,2,4,2224,10,Loyal,Cluster 1
12764.0,317,45,1693.88,317,1,3,4,3,1343,11,Loyal,Cluster 2
12766.0,4,310,6989.63,366,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
12769.0,239,32,1143.6,239,1,2,3,2,1232,8,Potential,Cluster 1
12770.0,211,12,1351.45,211,1,1,3,2,1132,7,Promising,Cluster 1
12772.0,60,55,892.47,60,2,3,3,1,2331,9,Potential,Cluster 0
12775.0,17,67,1351.24,311,4,3,3,3,4333,13,Champions,Cluster 2
12778.0,20,51,804.23,312,3,3,3,3,3333,12,Champions,Cluster 2
12779.0,21,159,3868.7,371,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
12781.0,21,30,707.72,285,3,2,3,3,3233,11,Loyal,Cluster 0
12782.0,5,107,2273.32,358,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
12783.0,2,86,1603.87,75,4,3,3,1,4331,11,Loyal,Cluster 0
12784.0,9,59,574.42,15,4,3,2,1,4321,10,Loyal,Cluster 0
12785.0,3,15,305.71,364,4,1,2,4,4124,11,Loyal,Cluster 3
12787.0,10,20,463.66,193,4,2,2,2,4222,10,Loyal,Cluster 3
12789.0,65,4,91.85,65,2,1,1,1,2111,5,Needs Attention,Cluster 3
12790.0,192,21,324.92,192,1,2,2,2,1222,7,Promising,Cluster 1
12791.0,374,2,192.60000000000002,374,1,1,1,4,1114,7,Promising,Cluster 1
12792.0,257,25,400.53999999999996,257,1,2,2,3,1223,8,Potential,Cluster 1
12793.0,335,24,545.48,371,1,2,2,4,1224,9,Potential,Cluster 1
12794.0,53,45,860.41,99,2,3,3,1,2331,9,Potential,Cluster 0
12795.0,19,14,430.48,19,3,1,2,1,3121,7,Promising,Cluster 3
12797.0,360,17,194.18,366,1,1,1,4,1114,7,Promising,Cluster 1
12798.0,10,8,6977.04,171,4,1,4,2,4142,11,Loyal,Cluster 0
12802.0,184,26,412.58,187,1,2,2,2,1222,7,Promising,Cluster 1
12808.0,37,28,483.65000000000003,369,3,2,2,4,3224,11,Loyal,Cluster 1
12809.0,168,26,484.36,178,1,2,2,2,1222,7,Promising,Cluster 1
12811.0,261,31,514.85,284,1,2,2,3,1223,8,Potential,Cluster 1
12812.0,45,15,229.64000000000001,45,3,1,1,1,3111,6,Promising,Cluster 3
12814.0,102,2,125.92,102,2,1,1,1,2111,5,Needs Attention,Cluster 3
12815.0,148,47,1063.46,198,1,3,3,2,1332,9,Potential,Cluster 1
12816.0,96,29,572.2,176,2,2,2,2,2222,8,Potential,Cluster 3
12817.0,281,4,166.04,281,1,1,1,3,1113,6,Promising,Cluster 1
12818.0,178,16,1517.88,262,1,1,3,3,1133,8,Potential,Cluster 1
12820.0,3,59,942.34,327,4,3,3,3,4333,13,Champions,Cluster 2
12821.0,214,6,92.72,214,1,1,1,2,1112,5,Needs Attention,Cluster 1
12822.0,71,47,918.98,87,2,3,3,1,2331,9,Potential,Cluster 0
12823.0,75,5,1759.5,297,2,1,4,3,2143,10,Loyal,Cluster 1
12824.0,60,25,397.12,60,2,2,2,1,2221,7,Promising,Cluster 3
12826.0,3,94,1468.1200000000001,365,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
12827.0,6,25,430.15000000000003,44,4,2,2,1,4221,9,Potential,Cluster 3
12828.0,3,56,1018.71,130,4,3,3,2,4332,12,Champions,Cluster 0
12829.0,322,12,253.05,360,1,1,1,4,1114,7,Promising,Cluster 1
12830.0,38,39,6748.4,172,3,2,4,2,3242,11,Loyal,Cluster 0
12831.0,262,9,215.05,262,1,1,1,3,1113,6,Promising,Cluster 1
12832.0,32,27,383.03,98,3,2,2,1,3221,8,Potential,Cluster 3
12833.0,145,24,417.38,145,1,2,2,2,1222,7,Promising,Cluster 1
12834.0,283,18,312.38,283,1,2,2,3,1223,8,Potential,Cluster 1
12836.0,59,175,2612.86,312,2,4,4,3,2443,13,Champions,Cluster 2
12837.0,173,12,134.1,173,1,1,1,2,1112,5,Needs Attention,Cluster 1
12838.0,34,123,683.13,374,3,4,3,4,3434,14,Can't Loose Them,Cluster 2
12839.0,3,316,5583.62,367,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
12840.0,144,116,2714.27,227,1,4,4,2,1442,11,Loyal,Cluster 0
12841.0,5,439,3876.4,372,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
12842.0,70,34,1118.99,309,2,2,3,3,2233,10,Loyal,Cluster 1
12843.0,66,108,1680.76,264,2,4,4,3,2443,13,Champions,Cluster 2
12844.0,29,52,325.96000000000004,130,3,3,2,2,3322,10,Loyal,Cluster 0
12845.0,267,27,354.09,290,1,2,2,3,1223,8,Potential,Cluster 1
12847.0,22,91,871.54,22,3,3,3,1,3331,10,Loyal,Cluster 0
12849.0,31,51,1050.8899999999999,269,3,3,3,3,3333,12,Champions,Cluster 2
12851.0,97,50,135.18,97,2,3,1,1,2311,7,Promising,Cluster 3
12852.0,290,20,299.75,295,1,2,2,3,1223,8,Potential,Cluster 1
12853.0,108,84,1881.7,316,2,3,4,3,2343,12,Champions,Cluster 2
12854.0,79,115,1289.15,319,2,4,3,3,2433,12,Champions,Cluster 2
12855.0,373,3,38.1,373,1,1,1,4,1114,7,Promising,Cluster 1
12856.0,8,317,2162.68,64,4,4,4,1,4441,13,Champions,Cluster 0
12857.0,211,46,1106.4,303,1,3,3,3,1333,10,Loyal,Cluster 1
12863.0,52,6,504.2,199,2,1,2,2,2122,7,Promising,Cluster 3
12864.0,138,3,147.12,138,2,1,1,2,2112,6,Promising,Cluster 3
12865.0,26,96,1548.07,360,3,3,3,4,3334,13,Champions,Cluster 2
12866.0,283,26,559.12,283,1,2,2,3,1223,8,Potential,Cluster 1
12867.0,26,551,3986.22,360,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
12868.0,186,107,1607.0600000000002,374,1,4,3,4,1434,12,Champions,Cluster 2
12870.0,366,2,-14.899999999999999,366,1,1,1,4,1114,7,Promising,Cluster 1
12871.0,84,11,380.64,207,2,1,2,2,2122,7,Promising,Cluster 3
12872.0,327,66,599.97,365,1,3,2,4,1324,10,Loyal,Cluster 1
12873.0,282,4,374.0,282,1,1,2,3,1123,7,Promising,Cluster 1
12875.0,143,2,343.2300000000001,363,2,1,2,4,2124,9,Potential,Cluster 1
12876.0,58,85,2218.02,196,2,3,4,2,2342,11,Loyal,Cluster 0
12877.0,4,154,1535.77,359,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
12878.0,18,49,841.64,266,3,3,3,3,3333,12,Champions,Cluster 2
12879.0,45,12,552.5699999999999,92,3,1,2,1,3121,7,Promising,Cluster 3
12881.0,276,7,298.0,276,1,1,2,3,1123,7,Promising,Cluster 1
12882.0,9,13,1463.04,34,4,1,3,1,4131,9,Potential,Cluster 3
12883.0,25,42,703.47,89,3,2,3,1,3231,9,Potential,Cluster 0
12884.0,88,7,309.05,88,2,1,2,1,2121,6,Promising,Cluster 3
12885.0,63,72,1158.27,124,2,3,3,2,2332,10,Loyal,Cluster 0
12886.0,68,86,1351.09,220,2,3,3,2,2332,10,Loyal,Cluster 0
12888.0,214,7,313.77,255,1,1,2,3,1123,7,Promising,Cluster 1
12890.0,24,82,380.46999999999997,24,3,3,2,1,3321,9,Potential,Cluster 0
12891.0,186,3,331.0,293,1,1,2,3,1123,7,Promising,Cluster 1
12893.0,31,34,188.14,31,3,2,1,1,3211,7,Promising,Cluster 3
12895.0,42,24,347.3,87,3,2,2,1,3221,8,Potential,Cluster 3
12897.0,205,4,216.5,302,1,1,1,3,1113,6,Promising,Cluster 1
12901.0,9,125,16293.1,271,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
12902.0,265,10,138.68,265,1,1,1,3,1113,6,Promising,Cluster 1
12904.0,18,72,509.58,172,3,3,2,2,3322,10,Loyal,Cluster 0
12906.0,12,63,2919.81,78,4,3,4,1,4341,12,Champions,Cluster 0
12908.0,59,4,246.0,313,2,1,1,3,2113,7,Promising,Cluster 1
12909.0,40,96,2128.83,253,3,3,4,2,3342,12,Champions,Cluster 0
12910.0,23,75,3075.04,242,3,3,4,2,3342,12,Champions,Cluster 0
12912.0,3,24,1662.3,41,4,2,4,1,4241,11,Loyal,Cluster 0
12913.0,5,50,2483.63,368,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
12915.0,149,22,363.65,373,1,2,2,4,1224,9,Potential,Cluster 1
12916.0,139,109,2982.35,321,2,4,4,3,2443,13,Champions,Cluster 2
12917.0,128,2,594.0,128,2,1,2,2,2122,7,Promising,Cluster 3
12919.0,8,52,1301.44,170,4,3,3,2,4332,12,Champions,Cluster 0
12920.0,17,28,164.23,17,4,2,1,1,4211,8,Potential,Cluster 3
12921.0,4,741,16389.74,373,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
12922.0,161,28,405.38,161,1,2,2,2,1222,7,Promising,Cluster 1
12923.0,64,29,176.97,64,2,2,1,1,2211,6,Promising,Cluster 3
12924.0,88,31,929.95,328,2,2,3,3,2233,10,Loyal,Cluster 1
12925.0,5,45,694.05,75,4,3,3,1,4331,11,Loyal,Cluster 0
12928.0,35,84,2062.7000000000003,359,3,3,4,4,3344,14,Can't Loose Them,Cluster 2
12929.0,122,9,105.1,312,2,1,1,3,2113,7,Promising,Cluster 1
12930.0,78,27,409.9,171,2,2,2,2,2222,8,Potential,Cluster 3
12931.0,22,102,33462.81,358,3,3,4,4,3344,14,Can't Loose Them,Cluster 2
12933.0,24,107,606.28,284,3,4,2,3,3423,12,Champions,Cluster 2
12935.0,2,130,2156.45,319,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
12936.0,17,63,1012.9,78,4,3,3,1,4331,11,Loyal,Cluster 0
12937.0,15,120,1504.27,267,4,4,3,3,4433,14,Can't Loose Them,Cluster 2
12938.0,26,9,114.14,26,3,1,1,1,3111,6,Promising,Cluster 3
12939.0,64,47,11581.8,335,2,3,4,4,2344,13,Champions,Cluster 2
12940.0,46,103,876.29,88,3,4,3,1,3431,11,Loyal,Cluster 0
12942.0,131,75,683.9,366,2,3,3,4,2334,12,Champions,Cluster 2
12943.0,301,1,-3.75,301,1,1,1,3,1113,6,Promising,Cluster 1
12944.0,36,30,604.51,355,3,2,2,4,3224,11,Loyal,Cluster 1
12945.0,288,23,462.95,288,1,2,2,3,1223,8,Potential,Cluster 1
12947.0,144,103,1407.29,373,1,4,3,4,1434,12,Champions,Cluster 2
12948.0,16,118,2053.7,265,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
12949.0,31,219,4143.02,252,3,4,4,2,3442,13,Champions,Cluster 0
12950.0,2,23,1843.0,24,4,2,4,1,4241,11,Loyal,Cluster 0
12951.0,9,65,1042.07,331,4,3,3,3,4333,13,Champions,Cluster 2
12952.0,6,80,1382.8400000000001,78,4,3,3,1,4331,11,Loyal,Cluster 0
12953.0,10,17,329.85,10,4,1,2,1,4121,8,Potential,Cluster 3
12955.0,1,183,4734.26,268,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
12956.0,306,19,108.07,306,1,2,1,3,1213,7,Promising,Cluster 1
12957.0,4,244,3979.04,340,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
12962.0,7,16,266.39,113,4,1,1,1,4111,7,Promising,Cluster 3
12963.0,8,96,1841.03,366,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
12965.0,89,109,771.91,89,2,4,3,1,2431,10,Loyal,Cluster 0
12966.0,10,10,160.18,10,4,1,1,1,4111,7,Promising,Cluster 3
12967.0,3,33,1194.75,372,4,2,3,4,4234,13,Champions,Cluster 2
12968.0,112,5,135.95,112,2,1,1,1,2111,5,Needs Attention,Cluster 3
12970.0,7,151,452.24,322,4,4,2,3,4423,13,Champions,Cluster 2
12971.0,4,308,10930.26,372,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
12974.0,198,8,144.8,198,1,1,1,2,1112,5,Needs Attention,Cluster 1
12976.0,212,22,738.6,212,1,2,3,2,1232,8,Potential,Cluster 1
12977.0,156,9,39.239999999999995,156,1,1,1,2,1112,5,Needs Attention,Cluster 1
12980.0,156,24,7092.06,359,1,2,4,4,1244,11,Loyal,Cluster 1
12981.0,30,20,372.21999999999997,133,3,2,2,2,3222,9,Potential,Cluster 3
12982.0,240,34,377.2,243,1,2,2,2,1222,7,Promising,Cluster 1
12984.0,19,4,97.5,19,3,1,1,1,3111,6,Promising,Cluster 3
12985.0,1,78,1215.6200000000001,29,4,3,3,1,4331,11,Loyal,Cluster 0
12987.0,74,30,545.0,198,2,2,2,2,2222,8,Potential,Cluster 3
12988.0,292,92,535.32,292,1,3,2,3,1323,9,Potential,Cluster 1
12989.0,3,68,6854.51,364,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
12990.0,31,13,409.5,310,3,1,2,3,3123,9,Potential,Cluster 3
12991.0,23,31,503.76,112,3,2,2,1,3221,8,Potential,Cluster 3
12993.0,23,27,414.76,298,3,2,2,3,3223,10,Loyal,Cluster 3
12994.0,4,73,902.22,269,4,3,3,3,4333,13,Champions,Cluster 2
12995.0,78,5,200.72,85,2,1,1,1,2111,5,Needs Attention,Cluster 3
12997.0,22,67,1197.94,317,3,3,3,3,3333,12,Champions,Cluster 2
12999.0,196,28,455.88,246,1,2,2,2,1222,7,Promising,Cluster 1
13000.0,107,31,534.85,365,2,2,2,4,2224,10,Loyal,Cluster 1
13001.0,4,342,9797.92,327,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13002.0,318,7,120.94999999999999,318,1,1,1,3,1113,6,Promising,Cluster 1
13003.0,106,6,149.05,215,2,1,1,2,2112,6,Promising,Cluster 3
13004.0,12,409,5613.43,358,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13005.0,174,29,468.95,246,1,2,2,2,1222,7,Promising,Cluster 1
13006.0,56,4,81.57,56,2,1,1,1,2111,5,Needs Attention,Cluster 3
13008.0,323,15,178.46999999999997,361,1,1,1,4,1114,7,Promising,Cluster 1
13011.0,372,3,50.550000000000004,372,1,1,1,4,1114,7,Promising,Cluster 1
13012.0,9,107,1311.6200000000001,295,4,4,3,3,4433,14,Can't Loose Them,Cluster 2
13013.0,1,222,4786.99,372,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13014.0,3,124,3365.43,281,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13015.0,53,176,3346.28,249,2,4,4,2,2442,12,Champions,Cluster 0
13016.0,73,47,789.89,123,2,3,3,2,2332,10,Loyal,Cluster 0
13017.0,7,1,204.0,7,4,1,1,1,4111,7,Promising,Cluster 3
13018.0,16,459,7272.75,296,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13021.0,4,134,2584.4,365,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13023.0,64,40,689.9,130,2,2,3,2,2232,9,Potential,Cluster 0
13026.0,1,43,936.15,276,4,3,3,3,4333,13,Champions,Cluster 2
13027.0,114,26,6912.0,355,2,2,4,4,2244,12,Champions,Cluster 2
13028.0,23,47,659.68,45,3,3,3,1,3331,10,Loyal,Cluster 0
13029.0,31,10,1247.5,353,3,1,3,4,3134,11,Loyal,Cluster 1
13030.0,11,99,799.48,368,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
13032.0,39,75,996.52,87,3,3,3,1,3331,10,Loyal,Cluster 0
13033.0,357,11,190.55,357,1,1,1,4,1114,7,Promising,Cluster 1
13034.0,55,37,642.77,369,2,2,2,4,2224,10,Loyal,Cluster 1
13035.0,58,30,886.63,261,2,2,3,3,2233,10,Loyal,Cluster 1
13037.0,138,48,881.07,256,2,3,3,3,2333,11,Loyal,Cluster 2
13038.0,80,28,908.46,291,2,2,3,3,2233,10,Loyal,Cluster 1
13040.0,9,43,676.99,33,4,3,3,1,4331,11,Loyal,Cluster 0
13043.0,254,14,471.57,273,1,1,2,3,1123,7,Promising,Cluster 1
13044.0,291,33,560.47,291,1,2,2,3,1223,8,Potential,Cluster 1
13045.0,99,18,305.28000000000003,99,2,2,2,1,2221,7,Promising,Cluster 3
13046.0,31,35,629.31,266,3,2,2,3,3223,10,Loyal,Cluster 3
13047.0,32,196,3079.1,374,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
13048.0,14,137,1805.91,327,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13049.0,64,14,656.6800000000001,318,2,1,3,3,2133,9,Potential,Cluster 1
13050.0,9,422,5684.61,367,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13052.0,212,18,348.15000000000003,212,1,2,2,2,1222,7,Promising,Cluster 1
13055.0,64,78,1201.96,214,2,3,3,2,2332,10,Loyal,Cluster 0
13058.0,25,8,271.40000000000003,152,3,1,1,2,3112,7,Promising,Cluster 3
13059.0,250,8,183.4,250,1,1,1,2,1112,5,Needs Attention,Cluster 1
13060.0,254,15,307.53,254,1,1,2,3,1123,7,Promising,Cluster 1
13061.0,72,10,248.61,72,2,1,1,1,2111,5,Needs Attention,Cluster 3
13062.0,191,11,346.98,191,1,1,2,2,1122,6,Promising,Cluster 1
13064.0,13,69,1119.49,327,4,3,3,3,4333,13,Champions,Cluster 2
13065.0,373,14,205.86,373,1,1,1,4,1114,7,Promising,Cluster 1
13066.0,24,49,430.9,32,3,3,2,1,3321,9,Potential,Cluster 0
13067.0,82,15,115.46000000000001,82,2,1,1,1,2111,5,Needs Attention,Cluster 3
13068.0,10,2,344.0,320,4,1,2,3,4123,10,Loyal,Cluster 3
13069.0,1,470,3717.82,370,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13070.0,192,9,228.8,192,1,1,1,2,1112,5,Needs Attention,Cluster 1
13072.0,267,7,177.15,267,1,1,1,3,1113,6,Promising,Cluster 1
13075.0,130,22,919.61,130,2,2,3,2,2232,9,Potential,Cluster 0
13077.0,1,112,729.27,366,4,4,3,4,4434,15,Can't Loose Them,Cluster 2
13078.0,1,380,12432.28,367,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13079.0,4,6,220.10000000000002,140,4,1,1,2,4112,8,Potential,Cluster 3
13080.0,179,6,58.08,179,1,1,1,2,1112,5,Needs Attention,Cluster 1
13081.0,1,1061,27964.48,371,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13082.0,126,75,3595.48,338,2,3,4,4,2344,13,Champions,Cluster 2
13083.0,4,18,303.75,76,4,2,2,1,4221,9,Potential,Cluster 3
13085.0,158,29,272.38,295,1,2,1,3,1213,7,Promising,Cluster 1
13089.0,3,1857,57385.88,370,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13090.0,9,161,8689.39,373,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13091.0,21,24,319.82,28,3,2,2,1,3221,8,Potential,Cluster 3
13092.0,71,26,459.83,360,2,2,2,4,2224,10,Loyal,Cluster 1
13093.0,267,170,7741.47,373,1,4,4,4,1444,13,Champions,Cluster 2
13094.0,21,30,1708.8600000000001,369,3,2,4,4,3244,13,Champions,Cluster 2
13095.0,71,6,74.39999999999999,71,2,1,1,1,2111,5,Needs Attention,Cluster 3
13097.0,33,437,5893.32,360,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
13098.0,1,605,28658.88,317,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13099.0,99,1,207.35999999999999,99,2,1,1,1,2111,5,Needs Attention,Cluster 3
13101.0,234,8,101.19,234,1,1,1,2,1112,5,Needs Attention,Cluster 1
13102.0,1,310,6336.29,365,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13103.0,40,8,243.94,40,3,1,1,1,3111,6,Promising,Cluster 3
13104.0,3,20,1098.48,355,4,2,3,4,4234,13,Champions,Cluster 2
13106.0,129,2,59.5,133,2,1,1,2,2112,6,Promising,Cluster 3
13107.0,44,60,1524.07,334,3,3,3,4,3334,13,Champions,Cluster 2
13108.0,373,10,350.06,373,1,1,2,4,1124,8,Potential,Cluster 1
13109.0,3,50,766.84,157,4,3,3,2,4332,12,Champions,Cluster 0
13110.0,31,146,1452.8700000000001,311,3,4,3,3,3433,13,Champions,Cluster 2
13113.0,1,280,10510.0,366,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13115.0,9,132,2205.63,366,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13116.0,117,31,485.19,138,2,2,2,2,2222,8,Potential,Cluster 3
13117.0,22,76,984.91,372,3,3,3,4,3334,13,Champions,Cluster 2
13118.0,20,82,1125.0,289,3,3,3,3,3333,12,Champions,Cluster 2
13120.0,239,1,30.599999999999998,239,1,1,1,2,1112,5,Needs Attention,Cluster 1
13121.0,269,53,254.73,269,1,3,1,3,1313,8,Potential,Cluster 1
13122.0,94,55,922.39,240,2,3,3,2,2332,10,Loyal,Cluster 0
13124.0,90,235,3866.33,359,2,4,4,4,2444,14,Can't Loose Them,Cluster 2
13126.0,5,142,2056.29,367,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13127.0,78,15,259.17,78,2,1,1,1,2111,5,Needs Attention,Cluster 3
13130.0,94,2,64.0,94,2,1,1,1,2111,5,Needs Attention,Cluster 3
13131.0,23,46,1039.3,188,3,3,3,2,3332,11,Loyal,Cluster 0
13132.0,262,3,77.3,262,1,1,1,3,1113,6,Promising,Cluster 1
13133.0,274,7,109.8,304,1,1,1,3,1113,6,Promising,Cluster 1
13134.0,73,105,1740.63,240,2,4,4,2,2442,12,Champions,Cluster 0
13135.0,197,1,3096.0,197,1,1,4,2,1142,8,Potential,Cluster 1
13136.0,50,139,2545.38,365,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
13137.0,11,705,3605.08,309,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13138.0,22,63,962.39,372,3,3,3,4,3334,13,Champions,Cluster 2
13139.0,16,174,5055.79,260,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13140.0,108,46,423.72,366,2,3,2,4,2324,11,Loyal,Cluster 1
13141.0,85,136,2385.8,315,2,4,4,3,2443,13,Champions,Cluster 2
13142.0,19,23,307.09,19,3,2,2,1,3221,8,Potential,Cluster 3
13144.0,333,3,110.95,333,1,1,1,4,1114,7,Promising,Cluster 1
13145.0,40,7,614.77,372,3,1,2,4,3124,10,Loyal,Cluster 1
13146.0,26,17,228.91,26,3,1,1,1,3111,6,Promising,Cluster 3
13147.0,10,4,712.8000000000001,100,4,1,3,1,4131,9,Potential,Cluster 3
13148.0,29,347,3348.48,364,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
13149.0,14,86,1676.06,289,4,3,4,3,4343,14,Can't Loose Them,Cluster 2
13151.0,203,75,1250.3700000000001,296,1,3,3,3,1333,10,Loyal,Cluster 1
13153.0,6,15,486.22,6,4,1,2,1,4121,8,Potential,Cluster 3
13154.0,144,1,-611.86,144,1,1,1,2,1112,5,Needs Attention,Cluster 1
13155.0,33,85,971.76,369,3,3,3,4,3334,13,Champions,Cluster 2
13157.0,49,89,1721.57,298,3,3,4,3,3343,13,Champions,Cluster 2
13158.0,95,79,1201.06,319,2,3,3,3,2333,11,Loyal,Cluster 2
13159.0,9,122,1379.75,116,4,4,3,2,4432,13,Champions,Cluster 0
13160.0,22,4,91.8,22,3,1,1,1,3111,6,Promising,Cluster 3
13161.0,313,8,112.75,313,1,1,1,3,1113,6,Promising,Cluster 1
13162.0,122,82,1644.99,335,2,3,4,4,2344,13,Champions,Cluster 2
13165.0,46,42,1021.48,351,3,2,3,4,3234,12,Champions,Cluster 2
13166.0,282,42,414.7,283,1,2,2,3,1223,8,Potential,Cluster 1
13167.0,19,65,791.33,144,3,3,3,2,3332,11,Loyal,Cluster 0
13168.0,36,133,1310.14,318,3,4,3,3,3433,13,Champions,Cluster 2
13169.0,64,13,712.88,252,2,1,3,2,2132,8,Potential,Cluster 3
13170.0,27,32,116.00999999999999,27,3,2,1,1,3211,7,Promising,Cluster 3
13171.0,8,48,426.81,299,4,3,2,3,4323,12,Champions,Cluster 0
13173.0,4,43,353.65,367,4,3,2,4,4324,13,Champions,Cluster 2
13174.0,16,314,2817.03,369,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13176.0,46,72,492.84,46,3,3,2,1,3321,9,Potential,Cluster 0
13177.0,65,17,282.45,65,2,1,1,1,2111,5,Needs Attention,Cluster 3
13178.0,26,265,5725.47,361,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
13182.0,45,11,121.18,45,3,1,1,1,3111,6,Promising,Cluster 3
13183.0,8,94,3957.78,335,4,3,4,4,4344,15,Can't Loose Them,Cluster 2
13184.0,15,183,1648.79,290,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13185.0,268,1,71.4,268,1,1,1,3,1113,6,Promising,Cluster 1
13186.0,40,84,1539.69,129,3,3,3,2,3332,11,Loyal,Cluster 0
13187.0,337,37,236.02,337,1,2,1,4,1214,8,Potential,Cluster 1
13188.0,11,2,114.60000000000001,11,4,1,1,1,4111,7,Promising,Cluster 3
13189.0,19,29,260.68,115,3,2,1,1,3211,7,Promising,Cluster 3
13192.0,95,63,911.94,205,2,3,3,2,2332,10,Loyal,Cluster 0
13193.0,61,29,117.88,61,2,2,1,1,2211,6,Promising,Cluster 3
13194.0,136,3,60.7,136,2,1,1,2,2112,6,Promising,Cluster 3
13196.0,11,110,1797.78,262,4,4,4,3,4443,15,Can't Loose Them,Cluster 2
13198.0,10,229,3384.09,362,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13199.0,4,120,9803.96,367,4,4,4,4,4444,16,Can't Loose Them,Cluster 2
13200.0,19,46,870.09,126,3,3,3,2,3332,11,Loyal,Cluster 0
13203.0,10,57,869.46,242,4,3,3,2,4332,12,Champions,Cluster 0
13207.0,15,8,250.26000000000002,151,4,1,1,2,4112,8,Potential,Cluster 3
13208.0,59,150,1205.9,309,2,4,3,3,2433,12,Champions,Cluster 2
13209.0,30,329,5820.16,362,3,4,4,4,3444,15,Can't Loose Them,Cluster 2
13210.0,94,22,353.48,94,2,2,2,1,2221,7,Promising,Cluster 3
13211.0,10,56,1197.42,361,4,3,3,4,4334,14,Can't Loose Them,Cluster 2
13212.0,9,143,780.58,61,4,4,3,1,4431,12,Champions,Cluster 0
13213.0,57,92,1518.43,200,2,3,3,2,2332,10,Loyal,Cluster 0
13216.0,268,5,333.74,268,1,1,2,3,1123,7,Promising,Cluster 1
13217.0,122,7,133.62,157,2,1,1,2,2112,6,Promising,Cluster 3
13218.0,127,5,62.63999999999999,127,2,1,1,2,2112,6,Promising,Cluster 3
13220.0,78,21,819.2900000000001,237,2,2,3,2,2232,9,Potential,Cluster 0
13221.0,240,66,847.41,359,1,3,3,4,1334,11,Loyal,Cluster 1
13223.0,200,5,163.20000000000002,232,1,1,1,2,1112,5,Needs Attention,Cluster 1
13224.0,60,109,2150.85,151,2,4,4,2,2442,12,Champions,Cluster 0
13225.0,3,34,6083.04,362,4,2,4,4,4244,14,Can't Loose Them,Cluster 2
13226.0,273,16,108.21000000000001,273,1,1,1,3,1113,6,Promising,Cluster 1
13227.0,202,9,257.7,202,1,1,1,2,1112,5,Needs Attention,Cluster 1
13228.0,81,2,358.0,81,2,1,2,1,2121,6,Promising,Cluster 3
